Step; State; Reward
0; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
421; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
422; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
423; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
424; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
425; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
426; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
427; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
428; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
429; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
430; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
431; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
432; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
433; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
434; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
435; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
436; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
437; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
438; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
439; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
440; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
441; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
442; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
443; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
444; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
445; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
446; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
447; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
448; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
449; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
450; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
451; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
452; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
453; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
454; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
455; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
456; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
457; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
458; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
459; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
460; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
461; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
462; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
463; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
464; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
465; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
466; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
467; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
468; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
469; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
470; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
471; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
472; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
473; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
474; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
475; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
476; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
477; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
478; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
479; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
480; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
481; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
482; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
483; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
484; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
485; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
486; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
487; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
488; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
489; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
490; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
491; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
492; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
493; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
494; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
495; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
496; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
497; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
498; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
499; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
500; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
501; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
502; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
503; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
504; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
505; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
506; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
507; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
508; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
509; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
510; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
511; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
512; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
513; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
514; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
515; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
516; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
517; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
518; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
519; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
520; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
521; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
522; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
523; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
524; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
525; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
526; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
527; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
528; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
529; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
530; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
  0.000e+00 0.000e+00]]; [0.]
531; [[2.129e-01 9.930e+00 0.000e+00 2.118e-01 0.000e+00 0.000e+00 9.492e+00
  2.594e+00 5.771e-02 1.610e+00 1.610e+00 1.717e-04 1.717e-04 1.717e-04
